Word,Freq
பெற்றுக்கொடுப்பதாகும்,1
உரித்துடையதாகக்,1
ஏற்றத்தினைப்,1
திருத்தியமைக்குமிடத்து,1
நிறுத்திவைத்து,1
வழங்காது,1
இடைநிறுத்தல்,1
ஒக்ரோபர்,1
மேற்குறிப்பட்ட,1
இடைநிறுத்தி,1
தொகையான,1
2011.01.01,1
பிற்போட்டு,1
மூன்றுமாதக்,1
மாற்றமின்றிக்,1
மாற்றமடையாதிருக்கும்,1
ஏற்படுவதில்லை,1
ரூபாவும்,1
இடைநிறுத்தப்பட்டடிருந்த,1
145x3,1
வழங்காமல்,1
மாதமாக,1
ஏற்றத்தைச்,1
இடைநிறுத்தப்பட்ட,1
குறைக்கப்படுதல்,1
திகிதியிலிருந்து,1
இடைநிறுத்துவதற்கு,1
அம்மறுதலிப்பை,1
மறுதலிக்கப்படும்,1
ஒன்றாகப்,1
தரத்தைக்,1
முறிவின்றி,1
பகுதிகளுக்காக,1
சமநிலையில்,1
மாறிச்,1
மற்றொரு,1
சேவைமுறிவொன்றின்றி,1
தரத்தினைக்,1
தாமதிக்கச்,1
8x90,1
இடைநிறுத்துதல்,1
அறிவிக்கப்பட்டுள்ள,1
திருப்திகரமற்றதென,1
நியமனமொன்றைப்,1
விலகுகின்றார்,1
தினத்துடன்,1
வகித்து,1
6600,1
7320,1
அமுல்படுத்துகின்ற,1
திருத்தத்தில்,1
இச்சட்டத்தை,1
864,1
வருடமொன்றிற்கு,1
உதாரணத்தில்,1
மாற்றியமைத்துக்,1
மீளமைக்கப்பட்ட,1
அடிப்படைக்கமைய,1
மீளமைக்கப்பட்டிருப்பின்,1
நியமிக்கப்பட்டுள்ளார்,1
முன்சேவைக்,1
1978.02.16,1
1975.01.01,1
படிமுறைகளிலாகும்,1
சேவையாற்றியிருப்பது,1
கணக்கிலெடுக்க,1
நன்மையைப்,1
முதலேயாகும்,1
மாற்றமடையும்,1
13x990,1
தரத்திலும்,1
நிறுத்தம்,1
அந்நிறுத்தத்தை,1
காட்டாவிடின்,1
நிறுத்தப்படுவதற்கு,1
வினைத்திறனற்ற,1
இடைநிறுத்தத்தை,1
விநியோகிக்காமல்,1
இடைநிறுத்தியுள்ள,1
புரிந்துணர்வொன்றின்,1
திருப்திகரமானவையாக,1
2008.06.10,1
சித்தியடைவது,1
அவகாசமிருந்தது,1
2008.03.01,1
425,1
காலப்பகுதியால்,1
முடியுமென்ற,1
வைத்திருந்த,1
காலப்பகுதியாகும்,1
மறுதலிப்பு,1
வழங்கப்படுவதற்காக,1
கணிப்பிடப்படும்,1
பகுதியாயினும்,1
பணியாற்றியிருந்தால்,1
ஏற்றக்,1
பதியப்படுதலும்,1
மறுதலிக்கப்படுமிடத்து,1
பிற்போடப்பட்டுள்ளதா,1
நிறுத்தலுக்கான,1
குறைக்கப்பட்டுள்ளதா,1
நிறுத்தப்பட்டுள்ளதா,1
இடைநிறுத்தப்பட்டுள்ளதா,1
மறுதலிக்கப்படுகின்ற,1
பிற்போடுதலாக,1
வழங்கப்படுவதற்கான,1
காலப்பகுதியினை,1
அமையாதவிடத்து,1
சித்திபெறுவதற்கு,1
மறுதலிக்குமிடத்து,1
நெருக்கமாக,1
குறிப்பாகச்,1
பிறப்பிக்கலாம்,1
கட்டளையொன்றைப்,1
சீரடையுமென்ற,1
இடைநிறுத்துவதால்,1
வேளைகளிலும்,1
அவதானிக்க,1
பிறப்பிப்பதற்கு,1
தவறுகளின்,1
கட்டளையினைப்,1
கைச்சாத்திட,1
பொறுப்புடைய,1
ஏற்பவே,1
சந்தர்ப்பங்களுக்கு,1
இடம்பெறுதல்,1
எம்முறையில்,1
சுட்டிக்,1
சந்தர்ப்பத்திலுமாகும்,1
தகைமையினைப்,1
தாண்டவும்,1
காலப்பகுதியாக,1
பிற்போடப்படும்,1
பிற்போடுமிடத்து,1
வினைத்திறன்காண்தடைப்,1
நிரந்தரமாக்கப்படுவதற்குத்,1
அக்கட்டளையானது,1
பிறப்பிக்கப்படுமிடத்து,1
திகதியைத்,1
மேற்கொண்டுவருகின்ற,1
வலுவாக்கம்,1
மேற்கொள்கையில்,1
சந்தர்ப்பங்களிலாகும்,1
கருதப்படக்கூடியதுமான,1
போதியதல்லவெனக்,1
கொண்டதும்,1
வேண்டியதிலும்,1
உரித்துடையதன்று,1
அனுசரணைகளில்,1
அத்தாட்சிப்படுத்துவதற்கு,1
கட்டணமொன்றை,1
விசாரணையாளர்,1
கையளிக்கப்பட்டிராவிடத்து,1
விசாரணையாளரொருவருக்குப்,1
கட்டளையிடும்,1
முடிவெடுப்பார்,1
பிணையைக்,1
இருக்கின்றதாவென,1
போதியதாக,1
கருத்திலெடுத்துப்,1
வன்முறையாளர்களாக,1
பயமுறுத்தக்,1
செய்யவுள்ளோரைப்,1
ஆதனங்களைக்,1
கைக்கொள்பவர்களாக,1
தொழிலாகக்,1
கிடைக்கக்கூடுமென,1
செய்யப்படின்,1
கையேற்றுக்கொள்ளக்கூடாது,1
விசாரணையொன்று,1
கொடுப்பனவிற்காகப்,1
உள்ளுறுப்புக்கள்,1
முதலியவற்றின்,1
கையொப்பமிட்டவருமான,1
நடாத்தியவரும்,1
தந்தால்,1
பரிசோதனைகளுக்கும்,1
துணைப்,1
உடற்பாகங்கள்,1
கழிவுகள்,1
படிவமாகும்,1
அப்பரிசோதனையோடு,1
பரிசீலனைகள்,1
காயங்களை,1
கற்பழிப்பு,1
குறிப்புக்களில்,1
அதிகாரமளித்துள்ள,1
கிடைக்கப்பெற்றதென,1
மாத்திரமின்றி,1
மதீப்பீடு,1
கடமைப்பட்டுள்ளார்,1
அதிகாரமுள்ள,1
மதுபானசாலைகள்,1
மூலத்,1
சான்றுறுதிப்படுத்தல்,1
வைத்திருக்கப்பட்டிருக்குமிடத்தும்,1
மேற்கொள்ளப்பட்டிருக்குமிடத்தும்,1
பிரதிபண்ணும்,1
இக்கட்டணத்தினை,1
எழுத்தாவணங்களைப்,1
தேவைப்படக்கூடிய,1
வரித்,1
கலால்,1
உத்தரவிடப்பட்டுள்ள,1
எடுத்துக்கொள்ள,1
செய்விப்பதற்காகச்,1
சத்தியப்பிரமாணத்தைச்,1
தொகையாகவோ,1
நடவடிக்கைகளுக்குத்,1
விபரங்களடங்கிய,1
பொறுப்புக்கூறக்,1
வேண்டிவரின்,1
வெளிப்படுத்துகைகளின்,1
தயாரிக்கின்ற,1
இவ்வறிக்கைகளைத்,1
அறிக்கையிடுவதற்காக,1
பிணையாளர்களின்,1
செய்யப்படமாட்டாது,1
ஒழுங்குவிதியொன்றென்ற,1
உட்சேர்க்கப்படும்,1
தவறணைப்,1
பெறுமதியும்,1
இக்கட்டணத்தில்,1
பக்கமொன்றிற்கு,1
தகவல்களுக்கு,1
தாளிற்கு,1
பிரித்தெடுப்புகைத்,1
உள்ளடங்குமிடத்து,1
விசாரணைக்கான,1
கொண்டிராவிடத்து,1
அனுபவிப்பதற்கான,1
அட்டணையின்,1
பின்னிகழ்வு,1
கட்டணமொன்றைச்,1
பரிசோதனையையும்,1
நடாத்தப்பட்டிருக்குமிடத்து,1
கூடுதலாகவோ,1
இரண்டோ,1
பின்னிகழ்வுப்,1
நீதிமன்றமொன்றில்,1
அக்குறிப்புக்களின்,1
ஒப்பிட்டுப்,1
பிரதிகளோடு,1
கட்டணப்புத்தகத்தின்,1
ஆற்றப்பட்டதெனக்,1
அப்பணி,1
எந்நேரத்தில்,1
விநியோகிக்கப்படல்,1
செய்யப்படுவோருக்கு,1
பரிசோதனையொன்றுக்காக,1
உரித்தாகுமிடத்து,1
விஞ்ஞானரீதியான,1
அனுப்பிவைப்பதற்காக,1
பித்துப்பிடித்துள்ள,1
பிடித்துள்ளமை,1
பித்துப்,1
இக்கட்டணத்தை,1
நடாத்தாவிட்டாலும்,1
நடாத்தினாலும்,1
பொலீஸார்,1
ஒவ்வொருவர்,1
நுணுக்குக்காட்டி,1
மரணவிசாரணையாளர்கள்,1
வழக்கொன்று,1
இயல்புடைய,1
மறைத்து,1
மகப்பேற்றொன்றை,1
வரைவிலக்கணத்திற்குட்படாத,1
சமர்ப்பிப்பதற்கும்,1
கையொப்பமிடப்பட்ட,1
பொதுப்படிவத்தில்,1
172,1
காயங்களின்,1
செல்லப்படுமாயின்,1
உரித்தாகமாட்டாது,1
இவ்வறிக்கை,1
பயன்படக்கூடுமென,1
பொலீசுக்குப்,1
பாரதூரமானவையா,1
இயல்பினையும்,1
பரிசோதனைப்,1
அழைக்கப்படுவார்,1
சட்டப்,1
காயப்பட்டவரோடு,1
அனுப்பிவைக்கப்படுமிடத்து,1
காயமேற்படுத்தல்,1
வீதமேயாகும்,1
மரணப்,1
உத்தியோகத்தருக்குப்,1
சாட்சிக்கு,1
விளக்கமான,1
அலுவலர்களினால்,1
கட்டணத்தொகைகளுக்கமைய,1
குறித்தொதுக்கி,1
பக்கத்தை,1
கட்டணங்களுக்காக,1
செயன்முறைகளைப்,1
பதிகின்ற,1
கடமைப்பட்டுள்ளது,1
பிரயாணப்படிகளை,1
இடமளிக்கப்பட்டுள்ள,1
பொலீசார்,1
கூடுகின்ற,1
ஆற்றுகின்ற,1
தரப்பினரிடமிருந்து,1
சான்றிதழையும்,1
சாட்சியத்தையும்,1
தரப்பு,1
காயப்பட்டவரின்,1
அளவாகவோ,1
மொழிபெயர்ப்பதற்காக,1
பயன்பாட்டிற்காகத்,1
அலுவலகப்,1
உயரத்தில்,1
அடிக்கு,1
சேர்க்கக்கூடாது,1
வேதனத்துடன்,1
விடுமுறைதின,1
காணப்படுவதுடன்,1
படியாகக்,1
வேதனத்திற்குப்,1
விடுமுறைகளாக,1
குறைத்தலின்,1
பணிகளுக்குத்,1
அளவால்,1
விகிதசம,1
அம்மாதத்திற்காகச்,1
220.00,1
நாட்களென்ற,1
கணிப்பிடுகின்ற,1
நிலைப்படியொன்றாக,1
இனை,1
ஆற்றியமைக்காகச்,1
தரப்பினருக்கு,1
நேரத்தினுள்ளேயே,1
எடுத்துக்கொள்வதற்கு,1
நேரத்துக்கு,1
ஏற்படாதவண்ணம்,1
கடமைகளுக்குப்,1
அனுமதிக்கப்படும்,1
வைப்புச்செய்யப்பட,1
காட்டப்பட்டுள்ளவாறு,1
பணியாற்றியமைக்காகச்,1
XXX,1
முன்னனுமதியுடனான,1
சேவைகளுக்காகத்,1
பிரச்சாரங்களுக்கான,1
தொடர்பற்ற,1
எவ்விதத்திலும்,1
சேவைக்காகவும்,1
செலவுப்படியைக்,1
175.00,1
பெறுவோருக்கு,1
கழிய,1
உத்தரவிட்டிருப்பின்,1
யாரேனுமோர்,1
கீழேயே,1
என்பவை,1
மேலதிகநேரப்,1
கணிக்கப்படலாகாது,1
பெற்றுக்கொள்ளப்படல்,1
மணித்தியாலங்களை,1
நேரப்படிக்கான,1
இப்பணிக்காகக்,1
மேற்குறித்தவாறான,1
பணியாற்றுமிடத்து,1
நேரப்படியினைப்,1
1/30,1
ஒருநாளைக்கான,1
சிரமமின்றி,1
மணித்தியாலங்களுக்கான,1
ஒதுக்கீடுகளிலேயே,1
இந்தப்படி,1
செய்திருத்தல்,1
பெறுவோருக்கும்,1
அடங்கலாக,1
நாளாந்தச்,1
பரிசீலப்பதற்காக,1
இப்பதிவேட்டைப்,1
அங்கீகாரத்திற்குட்பட்டதாகும்,1
நாளாகும்,1
குறையாது,1
அரசசேவை,1
தரங்களுக்கான,1
பணியாற்றியமைக்காக,1
நாளாகவுமிருப்பின்,1
ஞாயிற்றுக்கிழமையானது,1
வருவதாகவுமிருந்து,1
நேரப்படியை,1
அறவிடுவதற்காக,1
வீதத்தினை,1
அதன்போது,1
பாதிப்புக்களின்,1
பெறுமதிக்குரிய,1
மனுக்,1
பிணையை,1
மேன்முறையீட்டாளர்,1
வழக்கிற்கு,1
சமர்ப்பிக்கப்பட்டாலன்றி,1
மேன்முறையீடொன்று,1
ஒட்டுதல்,1
டாகச்,1
செலுத்தக்கூடாது,1
முத்திரைக,1
அறவிடப்படுதல்,1
அவ்வனைத்துக்,1
தடையாகும்,1
எச்சேவைக்காகவும்,1
உறுதிச்சீட்டுப்,1
மந்தைகள்,1
நீதிமன்றங்களில்,1
அறவிடத்தக்க,1
பழைமை,1
மணித்தியாலங்களின்,1
எத்திணைக்களமேனும்,1
நீதிமன்றமும்,1
கணக்கொன்றினை,1
அக்கட்டணத்திலிருந்து,1
தாழ்த்தாது,1
பேணிவரப்படுகின்ற,1
விபரமொன்றினை,1
அத்தாட்சிப்படுத்துவதற்காக,1
434,1
சமர்ப்பித்தவுடன்,1
பிரதிகளைச்,1
தீர்ப்புப்,1
ஈட்டுக்,1
89,1
Execution,1
ஆணையுடன்,1
மொழிபெயர்த்தல்,1
அவ்வறிவித்தல்களில்,1
வைப்புச்செய்ய,1
அச்சேவையினைப்,1
நபரிடம்,1
பொருட்களைத்,1
தீர்மானித்த,1
ஏற்பத்,1
சொத்தின்,1
மதிப்பீடுகளுக்காகச்,1
சேவைகளுக்குக்,1
திணைக்களத்திடமிருந்து,1
செலுத்தவேண்டி,1
ஏற்பக்,1
நடத்துவாராயின்,1
ஏற்படாதவாறும்,1
புறம்பாகவும்,1
நேரத்துக்குப்,1
விரிவுரைகளை,1
ஒருவராகப்,1
அனுப்பிவைப்பார்,1
ஏற்படலாம்,1
குறிப்பொன்றும்,1
நீதிமன்றத்துக்கு,1
வெளிப்படுத்துகின்ற,1
தடைசெய்யபட்டுள்ளதெனவும்,1
இல்லையெனவும்,1
வேறெந்தக்,1
என்பவற்றிற்கான,1
வைப்புச்செய்யப்பட்ட,1
நீதிமன்றத்துக்குத்,1
பொருளினைப்,1
விசாரிக்கப்பட்டுவருகின்ற,1
அங்குமிங்கும்,1
நீதிமன்றத்திடம்,1
அத்தரப்பினர்,1
அறிந்துகொள்ளவேண்டிய,1
அபிப்பிராயத்தினை,1
பதிவாளரின்,1
அடையாளங்கள்,1
உத்தியோகத்தரொருவராவார்,1
120/,1
பிற்போடப்படக்கூடாது,1
விநியோகச்,1
பயனுள்ளவாறு,1
தல்,1
வழங்கு,1
மேலோங்கச்செய்வதற்கான,1
தோற்றத்தை,1
ஊடகங்களின்,1
முயற்சிகளில்,1
உயர்த்துவதற்குத்,1
அந்தஸ்த்தை,1
விரிவாக்குதல்,1
நிறைவேற்றுகை,1
கருத்திட்டங்களின்,1
நடைமுறைப்படத்திய,1
நிறைவேற்றுகின்றது,1
தேவைப்பாட்டையும்,1
முகாமைத்துவத்தின்,1
காணப்படுவதால்,1
அறிமுகஞ்செய்தல்,1
Digitalization,1
உலகத்தின்,1
டிஜிரல்மயப்படுத்தலை,1
Projector,1
ஒளியுருப்படிவ,1
கொள்கையாக்கப்பட்டுள்ளது,1
முறைக்குப்,1
சுருள்,1
mm,1
காட்சியிலிடுவதற்காக,1
செலுத்தப்பட்டுள்ளதுடன்,1
Digital,1
T2,1
DVB,1
ஐரோப்பாவின்,1
ISBD,1
ஊடகங்களுடன்,1
மயமாக்கல்,1
பயன்படுத்துகின்றன,1
போட்டியுடன்,1
மேற்கொள்வதற்குமான,1
தொடர்பாடல்களை,1
இணைந்துக்கொண்டார்,1
நட்களுக்குள்,1
தொடற்கியதுடன்,1
தொகுதியினதும்,1
மலசலக்கூடத்,1
கேட்போர்கூடத்தினதும்,1
ஆய்வுக்கூடத்தின்,1
செயல்திட்டங்கள்,1
பூர்த்திச்செய்து,1
1978ஆம்,1
பட்டப்படிப்பை,1
முதுதத்துவமாணி,1
தன்னுடைய,1
பார்ஸிலோனா,1
Mundus,1
Erasmus,1
MAHEWA,1
நிறைவுச்செய்ய,1
சனநாயகத்தை,1
கொள்வதற்கென்றால்,1
ஒழுங்குபடுத்துநர்களும்,1
காரணியை,1
காரணியாகும்,1
நிலைப்பாட்டின்,1
ஆரோக்கியமான,1
அறிவூட்டப்பட்ட,1
பணியாற்றுகின்றனர்,1
கதாபாத்திரத்தை,1
வழிநடாத்துபவர்களும்,1
ஸ்தாபித்து,1
தொடர்புசாதனங்களை,1
நியாயமானதுமான,1
சுதந்திரமானதும்,1
கட்டாயமான,1
அபிலாஷையாகும்,1
முதன்மை,1
நல்லாட்சியை,1
திரையரங்கு,1
சபைகளையும்,1
எராஸ்மஸ்,1
அறிவுறுத்துவதற்கு,1
1451ஃ16,1
விளம்பரங்களுக்கு,1
தொலைகாட்சி,1
விசேடமாகும்,1
சமூகமளிப்பும்,1
தங்கிய,1
மேன்மை,1
வர்ணமயமாகியது,1
பங்குபற்றியதால்,1
பாடும்,1
கீதம்,1
நிறுவனங்களிலிருந்தும்,1
பொக்குண,1
நெளும்,1
முன்பாக,1
அரங்கு,1
தாமரை,1
கட்டளைக்கமைய,1
ஒளிபரப்பப்படும்,1
அறவிடுகின்றது,1
கலந்துரையாடல்களை,1
தலைவர்களுடன்,1
பங்குபற்றினார்கள்,1
கலதாரி,1
சமபங்களிப்புடன்,1
கருத்தரங்குக்கு,1
வழிநடாத்தப்பட்டது,1
ஒழுங்கமைப்புச்,1
கூட்டிணைப்புச்,1
நாடுகளுக்கிடையில்,1
மாநாட்டுக்கு,1
செயற்பட்டார்,1
சார்ந்திருந்தது,1
வழிநடாத்தும்,1
மாநாட்டின்,1
நாடுகளும்,1
53,1
2014.05.13,1
போயாவை,1
ஒழுங்கமைக்கப்படும்,1
ஸ்ரூடியோவை,1
539,1
142,1
நடைமுறைப்படுத்தியது,1
இவ்வமைச்சு,1
யோசனைக்கிணங்க,1
வரவுசெலவு,1
ஸ்தாபிப்பதற்கும்,1
கவரும்,1
விரிவுபடுத்தும்,1
நிருமாணிக்கப்பட்டுள்ளது,1
கிராமமாக,1
நிர்மாணிக்கப்பட்டன,1
நிலப்பகுதியில்,1
பூங்கா,1
பொழிவுடன்,1
சினிமாவின்,1
ஆற்றல்களையும்,1
பட்டப்பின்படிப்பு,1
கண்காட்ச,1
விகிதாசாரத்தின்,1
கிருள,1
தெயட்ட,1
இவ்வாண்டில்,1
ஆக்கப்படைப்புகளை,1
தொகுத்தளித்த,1
இணையதளம்,1
ஆண்டை,1
கமெராக்கள்,1
475,1
கருவி,1
மடிகணினி,1
அன்பளிப்புகள்,1
பெறுநர்களுக்கு,1
105,1
பணியாற்றியுள்ளது,1
பரிசில்களை,1
மன்டஸ்,1
மஹேவா,1
12660,1
முன்னேற்றுதல்,1
நிறுவுவதற்கான,1
நிலயங்களை,1
உதவிவழங்கியது,1
வலுப்படுத்துவதற்கான,1
உதவுநிலையங்களை,1
வழங்குமுகமாக,1
73,1
அமைச்சிற்கான,1
தயார்படுத்தப்பட்டுள்ளது,1
கூறு,1
மொழித்திட்டம்,1
முன்வைக்கவுள்ளது,1
2014ம்,1
மொழித்திட்டத்தினை,1
நிறுவனத்திற்கான,1
திட்டமிட்டிருப்பதுடன்,1
படிமுறையினூடாக,1
வழங்கவுள்ளது,1
மாவட்டதில்,1
கொத்தணிகள்,1
அணுகுவழி,1
அவையாவன,1
அனுபவமாகும்,1
செயற்படுத்தப்பட்ட,1
அணுகும்,1
நியாயத்தை,1
செயற்பட்ட,1
வலுப்படுத்தல்,1
அமுலாக்கம்,1
ஆரம்பிக்கப்படவுள்ளதுடன்,1
சிறைச்சாலைகள்,1
சிறுவர்களுக்கான,1
இல்லத்தைச்,1
பேசும்,1
கொத்தணியூடாக,1
கொத்தணிகளுக்கு,1
எகலியகொட,1
இத்திட்டத்தினை,1
2015ஆம்,1
செப்டபம்பர்,1
கற்பதன்,1
பணிக்குழுவிற்கும்,1
அனுப்பப்பட்டதுடன்,1
நடாத்துவதன்,1
வினைத்திறனாக,1
வலுப்பெற,1
உறவை,1
மக்களிடத்தில்,1
நேரிட்டுள்ளதாக,1
தொழிசார்,1
ஒத்திவைக்க,1
அத்தியாவசியமானவர்கள்,1
அட்டவணையின்படி,1
4710,1
690,1
பயிற்சியளிக்க,1
பங்குபற்றுனர்களுக்கு,1
நிகழ்ச்சித்திட்டதினூடாக,1
வழிகாட்டலுடன்,1
விபரத்தை,1
கையேற்கப்படும்,1
தீர்மானிக்கப்பட்டன,1
மேற்கொள்ளாதிருக்க,1
கற்கைநெறியை,1
தருவது,1
இன்முக,1
கொள்ளப்பட்டிருப்பதுடன்,1
கற்கைநெறிக்காக,1
எனைய,1
பயிற்சியும்,1
வசூலிக்கப்படும்,1
தங்குமிடத்திற்கு,1
மேற்கொள்பவர்களின்,1
நடாத்தப்படுவதுடன்,1
அகலவத்தை,1
பெரும்பாலானவைகள்,1
நிகழ்ச்சித்திட்டங்களில்,1
அமைப்புக்களுக்கான,1
சகவாழ்வினை,1
ரோஹனதீர,1
செயற்படுத்தப்படுவதற்கு,1
நிலமைகளை,1
சமுதாயத்திற்கு,1
செயல்திட்டமாக,1
கொழும்புப்பல்கலைக்கழகத்து,1
அலகானது,1
தாபிக்கப்பட்டதொன்றாக,1
செயலாற்றுகைள்,1
செடிப்பண்ணை,1
RED,1
உள்வாங்கல்,1
ஈடுபாடுக்கொண்டுள்ளார்கள்,1
கற்றலில்,1
செல்லக்கூடிய,1
தெரிவுச்செய்யப்பட்டு,1
பூர்த்திச்செய்துள்ளதுடன்,1
விவசாயத்தொழில்நுட்பவியல்,1
ஈடுபாட்டைக்கொண்ட,1
செய்துக்கொள்ளும்,1
தைரியப்படுத்தும்,1
நோக்கத்தை,1
தொழில்நுட்பமொன்றினை,1
உதவியாளரார்,1
பணியாளர்குழு,1
நிறுவப்பட்டுள்ளன,1
ஆய்வுக்கூடங்கள்,1
நிறுவனத்திற்குள்,1
கடினமானதாகத்,1
தொடக்கத்தில்,1
பழக்கப்பட்டவர்களாக,1
தொன்றாகும்,1
விவசாயத்திற்கு,1
விவசாய்கள்,1
செயலாற்றுகைகள்,1
பல்கலைககழகத்தால்,1
செயலமர்வுகளையும்,1
விழிப்புணர்ச்சி,1
தொடர்சியான,1
கற்றுக்கொண்டுள்ளது,1
டிப்புளோமாவை,1
தொழில்நுட்பவியால்,1
யதார்த்தமானதும்,1
பரப்பும்,1
பயிற்செய்கைப்,1
பயன்பாடும்,1
தொழில்நுட்பவியலும்,1
பல்கலைக்கழகமாகுதல்,1
நிலையானதுமான,1
தொழில்முயற்சி,1
சமரசத்தினை,1
செயமர்வுகளும்,1
அமுல்படுத்துதல்,1
இணைபாடசாலை,1
அமுல்படுத்துவது,1
விழிப்புணர்வுட்டுதல்,1
பெண்களுக்கு,1
மாற்றத்தினை,1
சமூகத்தினருக்குள்,1
செயல்பட்டறைகளும்,1
நடாத்தியது,1
செல்லக்கூடியதான,1
செயல்பட்டறைகளையும்,1
பல்கலைக்கழகத்தால்,1
செயலாற்றுகை,1
வாழை,1
ஆய்வுக்கூடங்களையும்,1
செடிப்பண்ணைகளையும்,1
போனதுடன்,1
கல்விசார்ந்த,1
விழிப்புணர்வை,1
இவற்றிக்கு,1
உற்பத்திகளையும்,1
சேர்க்ப்பட்டட,1
தொழில்நுட்பங்களையும்,1
வாழைப்பயிர்ச்செய்கையில்,1
அடையாளங்கண்டு,1
விவசாய்களின்,1
பணிகளாக,1
சந்திப்புகளும்,1
சுற்றுலாக்களும்,1
மாநாட்டில்,1
குறுந்தகவல்,1
அச்சிடல்,1
டிஜிட்டல்,1
கடிதங்களையும்,1
புகைப்படங்களையும்,1
மில்லியனுக்கும்,1
விஜேவர்தன,1
அறிமுகப்படுத்தலும்,1
மென்பொருளை,1
பெறமுடியுமான,1
முன்வைத்தலும்,1
app,1
Phone,1
Smart,1
டு,1
வெளியீ,1
வெளியிடுகளை,1
தொழிற்படையை,1
இயந்திரத்தின்,1
கதிர்காம,1
அமுல்படுத்தல்,1
பசுபிக்,1
ஆக்குதல்,1
நடுநிலையான,1
வினைத்திறனுடனான,1
இலாபமிகு,1
நிதியுடன்,1
நிலையமாகவும்,1
பிராந்தியத்தின்,1
திருப்தியை,1
பரவலாக்கத்திற்காக,1
வீரரை,1
மொபிடல்,1
ஒப்சவர்,1
சண்டே,1
11.2015,1
தொடர்பாடலுக்கான,1
ஊடகத்திற்கு,1
தொழிற்பாடு,1
தம்வசப்படுத்தல்,1
சந்தைகளை,1
ஊக்கப்படுத்துதல்,1
நடவடிக்கைககள்,1
எழுத்தாளர்களை,1
தொடர்புசாதன,1
பத்திரிக்கைகளை,1
பத்திரிகைகளுக்கு,1
நெகிழ்வுத்தன்மையை,1
பிரஜா,1
நெறிக்கோவையை,1
நேயர்களுக்கு,1
நன்னடத்தைக்கமைவாக,1
பத்திரிக்கையாளர்களின்,1
சுதந்திரத்தை,1
ஆதாரமாகக்கொண்ட,1
நம்பகத்தக்க,1
அர்தமுள்ளதாக்குதல்,1
சுதந்திரத்தின்,1
நிகழ்ச்சித்திட்டத்திற்காக,1
கேட்டல்,1
பயன்பாட்டில்,1
முதன்மையாகக்,1
நம்பகரமானதுமான,1
சரியானதும்,1
கடைபிடிக்கின்றோம,1
நித்தமும்,1
பொருள்கொடல்,1
கொண்டுச்செல்லுதல்,1
முன்னோக்கிக்,1
அபிலாஷையை,1
குணாதிசயங்களில்,1
கொடுக்கல்வாங்கல்களின்,1
எய்துக்கொள்வோம்,1
உபாயரீதியாக,1
வியாபாரப்பெயர்களின்,1
தொழிற்பாட்டு,1
வைத்துக்கொள்ளல்,1
முதல்தர,1
நற்தன்மைமிக்க,1
விஸ்தரித்தல்,1
உள்ளடக்கப்பட்டிருந்தன,1
ஊடகவியலாளர்களைப்,1
பட்டன,1
வழங்கப்,1
விருதுகளை,1
கிடைத்தமையினால்,1
சபையினதும்,1
நிறுவனங்களுக்காக,1
வெளிப்புறச்,1
ஸ்டுடியோ,1
குறைபாடாக,1
மோசடிகளுக்காகவும்,1
செலவுகளுக்காகவும்,1
வீண்,1
திரட்டவும்,1
அறிமுகப்படுத்தப்பட்டதன்,1
ஓசின்,1
பெறுமதியற்று,1
வழங்குகின்றன,1
எம்மை,1
தழுவிக்கொண்ட,1
ரசிகர்களான,1
ரொஹான்,1
தலைமைக்,1
குலசிங்ஹ,1
சந்திரசேகர,1
ராசபுத்ர,1
சோமசந்திர,1
சம்பத்,1
திசாநாயக்ஹ,1
எர்வட்,1
பொதுமக்களாகும்,1
ரோஹண,1
அடைவதே,1
முன்னிலைபடுத்தக்கூடிய,1
புரிந்துணர்வையும்,1
ரசனைகளையும்,1
உயர்தரத்திலான,1
எதிப்பார்ப்புக்களை,1
ஆதாரங்களை,1
விருதுகளாகும்,1
வரவேற்புக்கள்,1
டிப்ளோமாபாடநெறி,1
செயற்பணி,1
சமர்ப்பிக்கின்றோம்,1
அலுவலர்களை,1
ஊடகதுறையுடன்,1
பயிலுநர்களின்,1
இணைவதற்கு,1
பத்திரிக்கைகலை,1
பல்கலைக்கழகமட்டத்தில்,1
எதிர்பார்ப்புக்களை,1
விடயவெல்லை,1
ஊக்குவிப்பை,1
அர்த்தமுள்ள,1
வழங்கிக்,1
படைப்பாற்றல்,1
ஊடகங்களுக்காக,1
நிறுவகத்தை,1
படைப்புக்களாக,1
மிஞ்சும்,1
கடினமாகியுள்ளது,1
மக்களினதும்,1
சவால்கள்,1
பாதையிலுள்ள,1
கடக்கவேண்டிய,1
ஈடுபட்டுள்ளோம்,1
முன்னெடுப்பதில்,1
தசாப்தகாலத்திற்கு,1
தொடர்பாடல்களின்,1
பதிப்பகம்,1
சிறப்புமிக்க,1
நடப்புவிவகாரப்,1
அனைத்திலும்,1
வளர்ச்சியையும்,1
உறுதிப்பாட்டையும்,1
சுயேச்சையானதுமான,1
சாத்தியமானதும்,1
ஆக்கப்பூர்வமாக,1
தயாரிப்புகளை,1
தயாரிப்பாளர்களுடன்,1
சபைகளுடன்,1
திரைப்படங்களுக்கு,1
சுயஊக்கமுடன்,1
பரிபூரணமான,1
மனோபாவம்,1
ஊடகத்துறையில்,1
உடனுக்குடன்,1
